client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
2,0,70,1765575983357.0,1765575983580.0,0.0,0.0,50.125426611348246,223.0,11.0
3,0,69,1765575983375.0,1765575983582.0,0.0,0.0,50.95227143306241,207.0,16.0
3,0,71,1765575983395.0,1765575983592.0,0.0,0.0,52.15634011335212,197.0,10.0
2,0,72,1765575983435.0,1765575983619.0,0.0,0.0,50.7629696665383,184.0,13.0
1,0,73,1765575983424.0,1765575983625.0,0.0,0.0,49.46418920617215,201.0,17.0
3,0,72,1765575983435.0,1765575983644.0,0.0,0.0,51.83571599538535,209.0,8.0
3,0,73,1765575983477.0,1765575983654.0,0.0,0.0,52.340350983939,177.0,32.0
1,0,74,1765575983452.0,1765575983655.0,0.0,0.0,49.57835766189096,203.0,26.0
4,0,69,1765575983441.0,1765575983658.0,50.0,0.0,49.79355788571724,217.0,14.0
2,0,73,1765575983452.0,1765575983664.0,0.0,0.0,50.610488606455625,212.0,5.0
4,0,71,1765575983458.0,1765575983669.0,33.3,0.0,49.593681872866874,211.0,1.0
